REFERENCE,ISSUE,TITLE,MSN,MSN_STANDARD,FAL_IDENTIFIER,VERSION_RANK,ATA,STATION_NAME,TYPE_NAME,COMPLEMENT_LABEL,COMPLEMENT,GTI_IDENT,RTI_IDENT,STATUS,URGENT_NEED,GTD_IMPUTATION,CREATION_DATE,OPEN_DATE,ANALYSE_DATE,ANSWER_DATE,CLOSURE_DATE,CANCEL_DATE,LAST_REALLOCATED_NAME,LAST_REALLOCATED_DATE,REALLOCATED_REASON,MULTI_ANSWER,TEXT,ANSWER_TYPE_NAME,ANSWER_COMPLEMENT_LABEL,ANSWER_COMPLEMENT
N13107DU0024,1,remplacement 3340MM,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,215964770,,,CLOSED,N,N,2026-01-07 08:17:00,2026-01-07 08:17:00,2026-01-08 08:38:00,2026-01-08 08:38:00,2026-01-09 06:32:00,,BSENT,2026-01-07 09:16:00,"pierre ATA38, SL",Y,"#[NV]#NC#215964770#FIN#3340MM#  NC: 215964770 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] FIN Number: 3340MM  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Remplacement Système: Eau Précisez la référence (P/N): 3340MM Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): C65/66 CARGO2 Tenant ou aboutissant de la ligne (FIN, élément,..):  Texte libre : (complément d'informations): Bonjour, Nous avons fait remplacer le 3340MM. Demandons conduite à tenir. Numéro de téléphone pro: 0660795937",Intervention,WO/NC/Input,215964770
N13107DU0023,1,[IRE]_NC216044673_Dep/rep ceiling,13107,ST5,S,SWR10/9,92.0,ST21,Intervention,WO/NC/Input,1027855171,,,CLOSED,N,N,2026-01-06 21:38:00,2026-01-06 21:38:00,2026-01-06 23:28:00,2026-01-06 23:28:00,2026-01-07 18:02:00,,,,,N,#[NF]#WO#1027855171#FIN#225WL240#  Work order Number: 1027855171 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Défaut fonctionnel [NF] FIN Number: 225WL240  Rubriques: Prises Prises: Prise débranchée/rebranchée Liste des FINs impactés (Prises): 225WL240 / 225WL300 / 225WL360 / 225WL430 / 225WL470 / 225WL530 / 225WL590  Texte libre : (complément d'informations): DU suite à déconnexion et reconnexion 225WL240 / 225WL300 / 225WL360 / 225WL430 / 225WL470 / 225WL530 / 225WL590 sur Ceiling Panel Numéro de téléphone pro: 0608695890,Intervention,WO/NC/Input,1027855171
N13107DU0022,1,Remplacement 1WD,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,216049929,,,CLOSED,N,N,2026-01-06 14:39:00,2026-01-06 14:39:00,2026-01-06 15:23:00,2026-01-06 15:50:00,2026-01-07 09:20:00,,BSENT,2026-01-06 14:51:00,SEAPHANH metal - BT ATA 26 - FAP,Y,"#[NV]#NC#216049929#FIN#1WD#  NC: 216049929 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Elément rayé, impacté, cassé [NV] FIN Number: 1WD  Rubriques: VU (montage resp. FAL) VU: Remplacement FIN VU impacté : 1WD FIN des prises déconnectées: 1WD  Texte libre : (complément d'informations): Bonjour, Le 1WD va être remplacé. Demandons conduite à tenir Numéro de téléphone pro: 0660795937",Intervention,WO/NC/Input,216049929
N13107DU0021,1,Dépose encadrement de porte 1 RH,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,NC 215844901,,,CLOSED,N,N,2026-01-06 14:38:00,2026-01-06 14:38:00,2026-01-06 15:29:00,2026-01-07 07:51:00,2026-01-07 14:23:00,,BSENT,2026-01-06 15:02:00,SEAPHANH ATA 21/35 - MR ATA 23 - DB ATA 23 - CC ATA 33 - CB,Y,#[CW]#NC#215844901#FD#Door Lining#  NC: 215844901 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): OSW (travaux restants) [CW] Mot-clé si aucune information n'est disponible (FD): Door Lining  Rubriques: Elément cabine Elément à déposer: Encadrement/habillage porte Numéro de la porte: 1 Côté: Droit Déconnexion tuyauterie Air : Oui FIN des prises débranchées: 14RAA - 7044VC200 A - 7046VC200 A - 2520VC200 A  Texte libre : (complément d'informations): Numéro de téléphone pro: 0619102014,Intervention,WO/NC/Input,NC 215844901
N13107DU0020,1,Dépose plafond entrée 1 C16-20,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,NC 215844901,,,OBSOLETE (New issue),N,N,2026-01-06 10:12:00,2026-01-06 10:12:00,2026-01-06 11:00:00,2026-01-06 11:01:00,,,,,,N,#[NM]#NC#215844901#FD#Hatrack#  NC: 215844901 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): Elément manquant / non installé [NM] Mot-clé si aucune information n'est disponible (FD): Hatrack  Rubriques: Elément cabine Elément à déposer: Ceiling panel Seat Row / Cadres: C16-20 FIN des prises débranchées: 2525VC200 A - 7049VC200 A - 7051VC200 A  Texte libre : (complément d'informations): Numéro de téléphone pro: 0619102014,Intervention,WO/NC/Input,NC 215844901
N13107DU0020,2,Dépose plafond entrée 1 C16-20,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,NC 215844901,,,CLOSED (New issue),N,N,2026-01-06 14:36:00,2026-01-06 14:37:00,2026-01-06 15:29:00,2026-01-07 07:50:00,2026-01-07 14:23:00,,BSENT,2026-01-06 15:28:00,SEAPHANH metal - BT ATA 21/35 - MR ATA 23 - DB ATA 23 - CC ATA 33 - CB,Y,#[NM]#NC#215844901#FD#Ceiling panel#  NC: 215844901 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): Elément manquant / non installé [NM] Mot-clé si aucune information n'est disponible (FD): Ceiling panel  Rubriques: Elément cabine Elément à déposer: Ceiling panel Seat Row / Cadres: C16-20 central FIN des prises débranchées: 2525VC200 A - 7049VC200 A - 7051VC200 A  Texte libre : (complément d'informations): Numéro de téléphone pro: 0619102014,Intervention,WO/NC/Input,NC 215844901
N13107DU0019,1,DEPOSE NACA LH,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,1027721520,,,CLOSED,N,N,2026-01-06 09:51:00,2026-01-06 09:51:00,2026-01-06 12:08:00,2026-01-06 13:17:00,2026-01-07 09:20:00,,BSENT,2026-01-06 10:53:00,SEAPHANH metal - BT ATA 28 - PAL,Y,"#[NI]#WO#1027721520#PN#D2815700101000#  Work order Number: 1027721520 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Installation incorrecte [NI] Part Number: D2815700101000  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Dépose / Pose Système: Air Précisez la référence (P/N): D2815700101000 Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): ventre mou Tenant ou aboutissant de la ligne (FIN, élément,..):  Texte libre : (complément d'informations): Bonjour, La NACA LH va être déposée puis reposée. Demandons conduite à tenir. Numéro de téléphone pro: 0660795937",Intervention,WO/NC/Input,1027721520
N13107DU0017,1,Remplacement TUYAUTERIE CLIMATISATION D2121018300410,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,215979037,,,CLOSED,N,N,2026-01-05 07:48:00,2026-01-05 07:48:00,2026-01-05 09:35:00,2026-01-05 09:36:00,2026-01-05 14:45:00,,BSENT,2026-01-05 07:54:00,pierre,Y,"#[NV]#NC#215979037#PN#D2121018300410#  NC: 215979037 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] Part Number: D2121018300410  Rubriques: Eléments mécanique Pièces structure avion: Tuyauteries Dépose / Pose ou Remplacement: Remplacement Système: Air Précisez la référence (P/N): D2121018300410 Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): SECTION 11/12 Tenant ou aboutissant de la ligne (FIN, élément,..):  Texte libre : (complément d'informations): Bonjour, La TUYAUTERIE CLIMATISATION D2121018300410 à été remplacée. Demandons conduite à tenir. Numéro de téléphone pro: 0660795937",Intervention,WO/NC/Input,215979037
N13107DU0015,1,Reprise essai étanchéité porte 540AB + 640AB,13107,ST5,S,SWR10/9,57.0,ST25,Intervention,WO/NC/Input,1027329603,,,OBSOLETE,N,N,2025-12-17 07:47:00,2025-12-17 07:47:00,2025-12-17 10:11:00,2025-12-17 10:34:00,,,BSENT,2025-12-17 07:52:00,"pierre métal, BT ATA28, PAL",Y,"#[NM]#WO#1027329603#PN#D5795204220000#  Work order Number: 1027329603  Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique  Type de défaut (2 letter code): Pièce manquante [NM]  Part Number: D5795204220000  Rubriques: Eléments mécanique  Pièces structure avion: Autres  Dépose / Pose ou Remplacement: Dépose / Pose  Système: Fuel  Côté: Les deux  Repère mécanique (P/N) ou FIN: D5795204220000  Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Caisson voilure  Panneaux ou portes ouvertes pour accéder à l'élément : : 640AB/540AB 640AZ/BZ 540AZ/BZ  Texte libre : (complément d'informations): Suite a la réouverture des caissons voilure après test étanchéité par hélium via GTI 8 28 0102 pour montage Cowl-Strainer Assy D5795204220000 situé coté droit et gauche entre RIB 1 et 2, demandons étanchéité 24 H des portes 540AB et 640AB.  Numéro de téléphone pro: 0649526376",Intervention,WO/NC/Input,1027329603
N13107DU0015,2,Reprise essai étanchéité porte 540AB + 640AB,13107,ST5,S,SWR10/9,57.0,ST25,Intervention,WO/NC/Input,1027329603,,,CLOSED (New issue),N,N,2026-01-06 16:53:00,2026-01-06 16:54:00,2026-01-07 08:23:00,2026-01-07 16:50:00,2026-01-09 06:54:00,,BSENT,2026-01-07 08:14:00,"pierre métal, BT ATA28, PAL",Y,"#[NM]#WO#1027329603#PN#D5795204220000#  Work order Number: 1027329603  Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique  Type de défaut (2 letter code): Pièce manquante [NM]  Part Number: D5795204220000  Rubriques: Eléments mécanique  Pièces structure avion: Autres  Dépose / Pose ou Remplacement: Dépose / Pose  Système: Fuel  Côté: Les deux  Repère mécanique (P/N) ou FIN: D5795204220000  Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Caisson voilure  Panneaux ou portes ouvertes pour accéder à l'élément : : 640AB/540AB 640AZ/BZ 540AZ/BZ  Texte libre : (complément d'informations): Suite a la réouverture des caissons voilure après test étanchéité par hélium via GTI 8 28 0102 pour montage Cowl-Strainer Assy D5795204220000 situé coté droit et gauche entre RIB 1 et 2, demandons étanchéité 24 H des portes 540AB et 640AB.  Numéro de téléphone pro: 0649526376",Intervention,WO/NC/Input,1027329603
N13107DU0014,1,90VU comp - Flight control rod damage,13107,ST5,S,SWR10/9,,ST25,Intervention,WO/NC/Input,215990034,,,CLOSED,N,N,2025-12-16 18:22:00,2025-12-16 18:22:00,2025-12-17 10:42:00,2025-12-18 09:48:00,2025-12-18 14:57:00,,BSENT,2025-12-17 07:52:00,pierre,Y,"#[NV]#NC#215990034#PN#A0001073800000#  NC: 215990034 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] Part Number: A0001073800000  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Remplacement Système: CDV Côté: Les deux Repère mécanique (P/N) ou FIN: A0001073800000 Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Soute 90VU / Cadre 5 Panneaux ou portes ouvertes pour accéder à l'élément : : Porte soute 90VU  Texte libre : (complément d'informations): Suite à la NC 215990034, en vue du remplacement de la bielle FTU A0001073800000 en soute 90VU, veuillez nous indiquer si reprise d'essais Numéro de téléphone pro: 0643303979",Intervention,WO/NC/Input,215990034
N13107DU0009,1,Dépose 755RH200 // 549RH1 // 549RH3 ,13107,ST5,S,SWR10/9,23.0,ST25,Intervention,WO/NC/Input,1027456763,,,CLOSED,N,N,2025-12-12 08:48:00,2025-12-12 08:48:00,2025-12-12 09:21:00,2025-12-12 09:21:00,2025-12-12 13:29:00,,BSENT,2025-12-12 08:52:00,Mickael,Y,"#[NM]#GTI/RTI#8 23 0907#FIN#755RH200#  GTI/RTI: 8 23 0907 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Elément manquant / non installé [NM] FIN Number: 755RH200 // 549RH1 // 549RH3  Rubriques: Elément cabine Elément à déposer: Ceiling panel Seat Row / Cadres: C20 FIN des prises débranchées: 755RH200 // 549RH1 // 549RH3  Texte libre : (complément d'informations): Bonjour, après attestation de l'essais consignes lumineuses, les équipement 755RH200 // 549RH1 // 549RH3 vont êtres démontés, demandons reprise d'essais si nécessaire. Numéro de téléphone pro: 0776982157",Intervention,WO/NC/Input,1027456763
N13107DU0007,1,Dépose / repose 1SH1 / 1SH2,13107,ST5,S,SWR10/9,,ST25,Intervention,WO/NC/Input,8340127,,,CLOSED,N,N,2025-12-11 14:54:00,2025-12-11 14:54:00,2025-12-12 07:38:00,2025-12-12 07:38:00,2025-12-17 12:55:00,,BSENT,2025-12-11 15:03:00,Mickael,Y,"#[NM]#GTI/RTI#8340127#FIN#1SH1 / 1SH2#  GTI/RTI: 8340127 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Elément manquant / non installé [NM] FIN Number: 1SH1 / 1SH2  Rubriques: Equipements rackés Equipements rackés: Dépose / repose FIN des équipements impactés: 1SH1 / 1SH2  Texte libre : (complément d'informations): Suite a des manquants, les calculateur 1SH1 et 1SH2 ont été déposés et reposés. Merci de nous donner les reprises d'essais nécessaires. Numéro de téléphone pro: 0776982157",Intervention,WO/NC/Input,8340127
N13107DU0004,1,remplacement 10CC,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,215922500,,,CLOSED,N,N,2025-12-09 22:24:00,2025-12-09 22:24:00,2025-12-10 08:16:00,2025-12-10 08:16:00,2025-12-15 08:33:00,,BSENT,2025-12-10 07:46:00,pierre,Y,"#[NF]#NC#215922500#FIN#10cc#  NC: 215922500 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Défaut fonctionnel [NF] FIN Number: 10cc  Rubriques: Divers élec Divers élec: Autres élément électrique (diodes, capteurs, ...) Dépose / pose ou Remplacement: Remplacement FIN des éléments: 10CC Numéro de câble (si possible):  Texte libre : (complément d'informations): Suite à la NC 215922500 le 10CC va être remplacé. Demandons conduite à tenir Numéro de téléphone pro: 0776982157",Intervention,WO/NC/Input,215922500
N13104DU0025,1,Remplacement 1002WL,13104,ST5,S,CQH05/1,,ST21,Intervention,WO/NC/Input,216094678,,,ANSWERED,N,N,2026-01-12 12:30:00,2026-01-12 12:30:00,2026-01-12 14:03:00,2026-01-12 14:03:00,,,BSENT,2026-01-12 13:19:00,Mickael,Y,"#[CW]#NC#216094678#FIN#1002WL#  NC: 216094678 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): OSW (travaux restants) [CW] FIN Number: 1002WL  Rubriques: Divers élec Divers élec: Autres élément électrique (diodes, capteurs, ...) Dépose / pose ou Remplacement: Remplacement FIN des éléments: 1002WL Numéro de câble (si possible):  Texte libre : (complément d'informations): Bonjour, suite à la NC 216094678 le 1002WL va être remplacé. Merci de créer un RTI EPSU system pour tester le nouveau, cdlt  Numéro de téléphone pro: ******* ",Intervention,WO/NC/Input,216094678
N13104DU0024,1,Bec fixe 1RH impacté,13104,ST5,S,CQH05/1,27.0,ST21,Intervention,WO/NC/Input,216054824,,,OPEN,N,N,2026-01-12 09:54:00,2026-01-12 09:54:00,,,,,BSENT,2026-01-12 10:10:00,Mickael ATA 20/27,Y,"#[CW]#NC#216054824#FD#Dent on Skin#  NC: 216054824 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): OSW (travaux restants) [CW] Mot-clé si aucune information n'est disponible (FD): Dent on Skin  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Remplacement Système: Autres Côté: Droit Repère mécanique (P/N) ou FIN: RHS, WING, Slat 1 Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): voilure droite Panneaux ou portes ouvertes pour accéder à l'élément : :  Texte libre : (complément d'informations): Bonjour, suite au refus du bec fixe celui part en chantier pour être remplacé. Mercie créer un RTI si besoin, pour information nous avons actuellement le RTI TOE 18 : [ATA 27] - SLAT 1 R/H/ SLAT 2/3/4/5: MOUVEMENTS BECS toujours ouvert, cdlt Numéro de téléphone pro: *******",Intervention,WO/NC/Input,216054824
N13104DU0023,1,Refus sonde AOA2,13104,ST5,S,CQH05/1,34.0,ST21,Intervention,WO/NC/Input,216084845,,,ANSWERED,N,N,2026-01-12 09:25:00,2026-01-12 09:25:00,2026-01-12 09:46:00,2026-01-12 15:28:00,,,BSENT,2026-01-12 10:06:00,Mickael ATA 20: G.BALANSA ATA 30: B.BARBE ATA 34: Y.JABRI,Y,"#[NV]#NC#216084845#FIN#3FP2#  NC: 216084845 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Elément rayé, impacté, cassé [NV] FIN Number: 3FP2  Rubriques: Divers élec Divers élec: Autres élément électrique (diodes, capteurs, ...) Dépose / pose ou Remplacement: Remplacement FIN des éléments: 3FP2 Numéro de câble (si possible):  Texte libre : (complément d'informations): Bonjour, suite au refus de la sonde AOA2 (3FP2) celle-ci va être remplacée. Merci de créer un RTI en conséquence cdlt Numéro de téléphone pro: ****** ",Intervention,WO/NC/Input,216084845
N13104DU0020,1,Dépose / Repose Panneau 192CT,13104,ST5,S,CQH05/1,,ST25,Intervention,WO/NC/Input,1027820779,,,CLOSED,N,N,2026-01-06 18:25:00,2026-01-06 18:26:00,2026-01-07 08:45:00,2026-01-07 08:45:00,2026-01-07 15:43:00,,BSENT,2026-01-07 08:17:00,pierre,Y,"#[CW]#WO#1027820779#FIN#192CT#  Work order Number: 1027820779 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): OSW (travaux restants) [CW] FIN Number: 192CT  Rubriques: Eléments mécanique Pièces structure avion: Panneaux Côté: Droit Dépose / Pose ou Remplacement: Dépose / Pose Précisez N° de panneau: 192CT Précisez la zone: Belly Fairing, Zone Onglet RH  Texte libre : (complément d'informations): Demande de reprise d'essai suite à la dépose / repose du petit onglet droit pour marquage concession. Numéro de téléphone pro: 0642773133",Intervention,WO/NC/Input,1027820779
N13104DU0019,1,1WD replacement,13104,ST5,S,CQH05/1,,ST21,Intervention,WO/NC/Input,216046526,,,ANSWERED,N,N,2026-01-05 23:07:00,2026-01-05 23:07:00,2026-01-06 08:18:00,2026-01-06 09:28:00,,,BSENT,2026-01-06 08:11:00,"pierre métal, BT all ATA, FAP",Y,"#[NF]#NC#216046526#PN#335TS08Y01#  NC: 216046526 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Défaut fonctionnel [NF] Part Number: 335TS08Y01  Rubriques: VU (montage resp. FAL) VU: Remplacement FIN VU impacté : 1WD FIN des prises déconnectées: 1WDA,1WDB,1WDC,1WDD,1WDE,1WDF,  Texte libre : (complément d'informations): Demandons demande d'essai suite au changement du 1 WD Numéro de téléphone pro: 0624040859",Intervention,WO/NC/Input,216046526
N13104DU0017,1,IC 216031890#FIN#Slat 2/3/4/5#,13104,ST5,S,CQH05/1,,ST21,Intervention,WO/NC/Input,216031890,,,CLOSED,N,N,2026-01-05 06:58:00,2026-01-05 06:58:00,2026-01-05 08:35:00,2026-01-05 08:39:00,2026-01-05 10:07:00,,BSENT,2026-01-05 07:51:00,"pierre métal/ATA27, GB",Y,"#[CW]#NC#216031890#FIN#Slat 2/3/4/5#  NC: 216031890 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): OSW (travaux restants) [CW] FIN Number: Slat 2/3/4/5  Rubriques: Chantier / Elément complet Nom ou raison du chantier: Slat 2-5 removal Prises déconnectées: Equipements déposés (FIN): Eléments mécaniques déposés (P/N): Panneaux déposés : Eléments cabine déposés (FIN, P/N, etc...): Autres:  Texte libre : (complément d'informations): Bonjour, Suite à IC 216031890, les Slat 2/3/4/5 ont été déposé, demandons marche à suivre. Numéro de téléphone pro: 0784469147",Intervention,WO/NC/Input,216031890
N13104DU0016,1,Dépose bec mobile RH,13104,ST5,S,CQH05/1,,ST21,Intervention,WO/NC/Input,1027827271,,,CLOSED,N,N,2025-12-23 20:57:00,2025-12-23 20:57:00,2026-01-05 07:37:00,2026-01-05 16:29:00,2026-01-06 07:40:00,,BSENT,2025-12-24 09:04:00,Mickael ATA 20: D.BARON ATA 27: G.BALANSA,Y,"#[NI]#WO#1027827271#FIN#Dépose bec mobile RH#  Work order Number: 1027827271 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Installation incorrecte [NI] FIN Number: Dépose bec mobile RH  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Remplacement Système: Autres Côté: Droit Repère mécanique (P/N) ou FIN: DÉPOSE BEC MOBILE RH Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): DÉPOSE BEC MOBILE RH Panneaux ou portes ouvertes pour accéder à l'élément : :  Texte libre : (complément d'informations): Bonjour, Le BEC MOBILE RH va être déposé puis reposé. Demandons conduite à tenir. Numéro de téléphone pro: 0660795937",Intervention,WO/NC/Input,1027827271
N13104DU0014,1,remplacement trappe NLG LH,13104,ST5,S,CQH05/1,,ST21,Intervention,WO/NC/Input,215907416,,,CLOSED,N,N,2025-12-22 17:36:00,2025-12-22 17:36:00,2025-12-23 11:37:00,2025-12-23 16:08:00,2025-12-23 22:31:00,,BSENT,2025-12-23 08:26:00,Mickael ATA 20: D.BARON ATA 32: J.PUIG,Y,"#[NV]#NC#215907416#FD#Dent on Skin#  NC: 215907416 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] Mot-clé si aucune information n'est disponible (FD): Dent on Skin  Rubriques: Eléments mécanique Pièces structure avion: Panneaux Côté: Gauche Dépose / Pose ou Remplacement: Remplacement Précisez N° de panneau: remplacement trappe NLG LH Précisez la zone:  Texte libre : (complément d'informations): Bonjour, Nous avons un remplacement de la trappe NLG LH. Demandons conduite à tenir. Numéro de téléphone pro: 0660795937",Intervention,WO/NC/Input,215907416
N13104DU0012,1,Remplacement tuyauterie D3411004700040,13104,ST5,S,CQH05/1,34.0,ST21,Intervention,WO/NC/Input,215908176,,,CLOSED,N,N,2025-12-19 12:44:00,2025-12-19 12:44:00,2025-12-19 13:07:00,2025-12-19 13:27:00,2025-12-19 14:28:00,,BSENT,2025-12-19 12:49:00,SEAPHANH metal - BT ATA 34 - MT,Y,"#[NV]#NC#215908176#PN#D3411004700040#  NC: 215908176 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] Part Number: D3411004700040  Rubriques: Eléments mécanique Pièces structure avion: Tuyauteries Dépose / Pose ou Remplacement: Remplacement Système: Autres Côté: Les deux Repère mécanique (P/N) ou FIN: D3411004700040 Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): soute élec 80VU Panneaux ou portes ouvertes pour accéder à l'élément : :  Texte libre : (complément d'informations): Suite à NCxxx, signalons le remplacement de la tuyauterie D3411004700040. Demandons reprise d'essai si nécessaire. Numéro de téléphone pro: 0676759084",Intervention,WO/NC/Input,215908176
N13104DU0007,1,Dépose portes sous voilure droite N22/24,13104,ST5,S,CQH05/1,,ST25,Intervention,WO/NC/Input,215879499,,,OBSOLETE (New issue),N,N,2025-12-08 09:15:00,2025-12-08 09:16:00,2025-12-08 10:12:00,2025-12-08 11:21:00,,,BSENT,2025-12-08 09:25:00,Mickael ATA 20: M.COLONNA ATA 28: P-A.LISSALDE,Y,"#[CW]#NC#215879499#FIN#650AB // 650BB#  NC: 215879499 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): OSW (travaux restants) [CW] FIN Number: 650AB // 650BB  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Dépose / Pose Système: Fuel Côté: Droit Repère mécanique (P/N) ou FIN: 650AB // 650BB Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): voilure droite, nervure 22/24 Panneaux ou portes ouvertes pour accéder à l'élément : :  Texte libre : (complément d'informations): suite a la NC 215879499 et 215882160 demandons solution de reprises d'essais. Numéro de téléphone pro: 0647426698",Intervention,WO/NC/Input,215879499
N13104DU0007,2,Dépose portes sous voilure droite N22/24,13104,ST5,S,CQH05/1,,ST25,Intervention,WO/NC/Input,215879499,,,CLOSED (New issue),N,N,2025-12-08 12:47:00,2025-12-08 12:55:00,2025-12-08 15:29:00,2025-12-08 16:04:00,2025-12-09 07:28:00,,,,,Y,"#[CW]#NC#215879499#FIN#650AB // 650BB#  NC: 215879499 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): OSW (travaux restants) [CW] FIN Number: 650AB // 650BB  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Dépose / Pose Système: Fuel Côté: Droit Repère mécanique (P/N) ou FIN: 650AB // 650BB Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): voilure droite, nervure 22/24 Panneaux ou portes ouvertes pour accéder à l'élément : :  Texte libre : (complément d'informations): suite a la NC 215879499 et 215882160 demandons solution de reprises d'essais. Numéro de téléphone pro: 0647426698 Bonjour,je vous confirme que la partie étanchéité du circuit VENT CWB a été faite le vendredi 5/12 et qu'elle sera mis a jour informatiquement par la vac de soir.",Intervention,WO/NC/Input,215879499
N13104DU0006,1,refus antenne Tcas 7SG2,13104,ST5,S,CQH05/1,,ST25,Intervention,WO/NC/Input,215893573,,,OBSOLETE,N,N,2025-12-08 08:39:00,2025-12-08 08:39:00,2025-12-08 15:19:00,2025-12-08 15:19:00,,,BSENT,2025-12-08 09:14:00,Mickael,Y,"#[NF]#NC#215893573#FIN#7SG2#  NC: 215893573 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Défaut fonctionnel [NF] FIN Number: 7SG2  Rubriques: Divers élec Divers élec: Autres élément électrique (diodes, capteurs, ...) Dépose / pose ou Remplacement: Remplacement FIN des éléments: 7SG2 Numéro de câble (si possible):  Texte libre : (complément d'informations): suite a refus de l'antenne TCAS 7SG2,demandons conduite a tenir Numéro de téléphone pro: XXXXXXXXX ",Intervention,WO/NC/Input,215893573
